student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label,risk_score,risk_level,top_triggers,intervention
46,1,medium,5,0.67,0.27,2,7,0.61,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement,5.7,Low,"['Submission delay: 2 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,2,medium,6,0.54,0.35,2,7,0.71,1.0,0.13,0.0,-0.08,0.129,0,0.046,1,0.11,1,Chronic Disengagement,9.4,Low,"['Submission delay: 2 days late', 'Attendance drop: 13.0%', 'Behavioral drift score: 0.046']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,3,medium,4,0.53,0.15,1,5,0.49,-0.5,0.14,0.333,0.12,0.2,0,0.084,1,0.11,1,Chronic Disengagement,11.1,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 1 days late', 'Attendance drop: 14.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,4,medium,6,0.45,0.19,1,5,0.55,0.1,0.22,0.333,0.08,0.182,0,0.087,1,0.13,1,Chronic Disengagement,9.8,Low,"['Attendance drop: 22.0%', 'Submission delay: 1 days late', 'Behavioral drift score: 0.087']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,5,medium,5,0.36,0.19,2,3,0.75,-0.0,0.31,0.3,0.08,0.161,0,0.119,1,0.19,3,Chronic Disengagement,15.3,Low,"['Attendance drop: 31.0%', 'Submission delay: 2 days late', 'Behavioral drift score: 0.119']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,6,medium,6,0.27,0.04,2,1,0.5,0.114,0.4,0.267,0.23,0.153,0,0.169,1,0.25,3,Chronic Disengagement,19.1,Low,"['Attendance drop: 40.0%', 'Submission delay: 2 days late', 'Behavioral drift score: 0.169']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,7,medium,6,0.24,0.02,2,5,0.47,0.143,0.43,0.238,0.25,0.145,0,0.182,1,0.27,3,Chronic Disengagement,20.2,Low,"['Attendance drop: 43.0%', 'Submission delay: 2 days late', 'Behavioral drift score: 0.182']",Send a gentle engagement reminder email. Consider motivational intervention program.
46,8,medium,4,0.18,0.02,1,4,0.23,-0.024,0.49,0.268,0.25,0.169,0,0.204,1,0.26,3,Chronic Disengagement,19.2,Low,"['Attendance drop: 49.0%', 'Behavioral drift score: 0.204', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,1,low,9,0.86,0.19,1,5,0.89,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,2,low,8,0.86,0.26,1,7,0.67,-1.0,0.0,0.0,-0.07,0.083,0,0.04,0,0.04,1,Chronic Disengagement,9.3,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.04']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,3,low,9,0.81,0.16,1,7,0.9,-0.0,0.05,0.0,0.03,0.067,0,0.021,0,0.05,1,Chronic Disengagement,4.5,Low,"['Submission delay: 1 days late', 'Attendance drop: 5.0%', 'Behavioral drift score: 0.021']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,4,low,9,0.75,0.28,0,6,0.84,0.1,0.11,0.25,-0.09,0.057,0,0.038,0,0.04,1,Chronic Disengagement,3.1,Low,"['Attendance drop: 11.0%', 'Behavioral drift score: 0.038', 'LMS login decline (slope: 0.1)']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,5,low,11,0.73,0.19,1,4,0.7,0.5,0.13,0.2,0.0,0.119,0,0.046,0,0.08,1,Chronic Disengagement,6.6,Low,"['Submission delay: 1 days late', 'Attendance drop: 13.0%', 'Behavioral drift score: 0.046']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,6,low,9,0.78,0.11,0,6,0.57,0.257,0.08,0.267,0.08,0.107,0,0.038,0,0.04,1,Chronic Disengagement,3.0,Low,"['Attendance drop: 8.0%', 'Sentiment decline: 0.08', 'Behavioral drift score: 0.038']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,7,low,10,0.76,0.15,1,6,0.74,0.25,0.1,0.238,0.04,0.102,0,0.04,0,0.07,1,Chronic Disengagement,6.1,Low,"['Submission delay: 1 days late', 'Attendance drop: 10.0%', 'Behavioral drift score: 0.04']",Send a gentle engagement reminder email. Consider motivational intervention program.
47,8,low,10,0.75,0.08,0,3,0.76,0.226,0.11,0.268,0.11,0.098,0,0.052,0,0.06,1,Chronic Disengagement,4.1,Low,"['Attendance drop: 11.0%', 'Sentiment decline: 0.11', 'Behavioral drift score: 0.052']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,1,medium,6,0.52,0.08,2,5,0.78,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement,5.7,Low,"['Submission delay: 2 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,2,medium,4,0.45,0.07,3,4,0.62,-2.0,0.07,0.5,0.01,0.283,0,0.106,1,0.14,1,Chronic Disengagement,23.5,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 3 days late', 'Behavioral drift score: 0.106']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,3,medium,3,0.36,-0.07,1,5,0.59,-1.5,0.16,1.0,0.15,0.353,0,0.135,1,0.13,3,Chronic Disengagement,18.3,Low,"['LMS login decline (slope: -1.5)', 'Attendance drop: 16.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,4,medium,2,0.33,-0.02,2,3,0.6,-1.3,0.19,0.667,0.1,0.455,0,0.131,1,0.16,3,Chronic Disengagement,20.3,Low,"['LMS login decline (slope: -1.3)', 'Submission delay: 2 days late', 'Attendance drop: 19.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,5,medium,4,0.25,-0.14,1,3,0.72,-0.6,0.27,0.7,0.22,0.39,0,0.146,1,0.18,3,Chronic Disengagement,16.3,Low,"['LMS login decline (slope: -0.6)', 'Attendance drop: 27.0%', 'Behavioral drift score: 0.146']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,6,medium,3,0.27,-0.29,1,5,0.59,-0.457,0.25,0.667,0.37,0.373,0,0.152,1,0.19,3,Chronic Disengagement,16.1,Low,"['LMS login decline (slope: -0.457)', 'Attendance drop: 25.0%', 'Sentiment decline: 0.37']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,7,medium,3,0.14,-0.22,2,6,0.58,-0.357,0.38,0.571,0.3,0.356,0,0.185,1,0.26,3,Chronic Disengagement,21.5,Low,"['Attendance drop: 38.0%', 'LMS login decline (slope: -0.357)', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
48,8,medium,0,0.13,-0.34,1,4,0.57,-0.536,0.39,0.554,0.42,0.553,1,0.21,1,0.25,2,Sudden Drop-off,21.1,Low,"['LMS login decline (slope: -0.536)', 'Attendance drop: 39.0%', 'Sentiment decline: 0.42']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
49,1,medium,7,0.59,0.33,3,6,0.82,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,2,medium,5,0.49,0.4,2,7,0.69,-2.0,0.1,0.5,-0.07,0.236,0,0.115,1,0.12,1,Chronic Disengagement,21.4,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 2 days late', 'Behavioral drift score: 0.115']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,3,medium,7,0.45,0.35,2,3,0.52,-0.0,0.14,0.333,-0.02,0.182,0,0.049,1,0.11,1,Chronic Disengagement,9.7,Low,"['Submission delay: 2 days late', 'Attendance drop: 14.0%', 'Behavioral drift score: 0.049']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,4,medium,7,0.4,0.21,3,5,0.6,0.2,0.19,0.333,0.12,0.154,0,0.081,1,0.18,1,Chronic Disengagement,15.0,Low,"['Submission delay: 3 days late', 'Attendance drop: 19.0%', 'Behavioral drift score: 0.081']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,5,medium,8,0.33,0.22,2,2,0.46,0.4,0.26,0.3,0.11,0.161,0,0.105,1,0.18,3,Chronic Disengagement,14.1,Low,"['Submission delay: 2 days late', 'Attendance drop: 26.0%', 'Behavioral drift score: 0.105']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,6,medium,6,0.33,0.02,1,3,0.36,0.114,0.26,0.567,0.31,0.155,0,0.13,1,0.18,3,Chronic Disengagement,13.0,Low,"['Attendance drop: 26.0%', 'Sentiment decline: 0.31', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
49,7,medium,3,0.26,-0.02,3,1,0.41,-0.321,0.33,0.571,0.35,0.273,1,0.172,1,0.27,2,Sudden Drop-off,23.1,Low,"['Submission delay: 3 days late', 'Attendance drop: 33.0%', 'LMS login decline (slope: -0.321)']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
49,8,medium,2,0.21,-0.03,3,2,0.43,-0.56,0.38,0.554,0.36,0.379,0,0.2,1,0.3,3,Chronic Disengagement,26.1,Low,"['LMS login decline (slope: -0.56)', 'Submission delay: 3 days late', 'Attendance drop: 38.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,1,low,10,0.85,0.68,1,5,1.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,2,low,8,0.83,0.73,1,6,0.59,-2.0,0.02,0.0,-0.05,0.157,0,0.087,0,0.06,1,Chronic Disengagement,16.2,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.087']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,3,low,10,0.78,0.76,1,5,0.65,-0.0,0.07,0.0,-0.08,0.124,0,0.025,0,0.06,1,Chronic Disengagement,4.9,Low,"['Submission delay: 1 days late', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.025']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,4,low,6,0.8,0.72,1,4,0.9,-1.0,0.05,0.0,-0.04,0.225,0,0.057,0,0.06,1,Chronic Disengagement,10.7,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.057']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,5,low,8,0.7,0.6,1,7,0.7,-0.6,0.15,0.0,0.08,0.199,0,0.087,0,0.11,1,Chronic Disengagement,11.7,Low,"['LMS login decline (slope: -0.6)', 'Attendance drop: 15.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,6,low,9,0.72,0.57,0,7,0.82,-0.257,0.13,0.167,0.11,0.178,0,0.07,0,0.07,1,Chronic Disengagement,6.3,Low,"['LMS login decline (slope: -0.257)', 'Attendance drop: 13.0%', 'Behavioral drift score: 0.07']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,7,low,7,0.7,0.54,1,7,0.85,-0.321,0.15,0.143,0.14,0.181,0,0.083,0,0.11,1,Chronic Disengagement,10.4,Low,"['LMS login decline (slope: -0.321)', 'Attendance drop: 15.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
50,8,low,5,0.67,0.69,1,4,0.78,-0.488,0.18,0.125,-0.01,0.23,0,0.083,0,0.11,1,Chronic Disengagement,11.1,Low,"['LMS login decline (slope: -0.488)', 'Attendance drop: 18.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,1,low,15,0.94,0.6,0,5,0.65,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,2,low,15,0.89,0.55,1,2,0.58,0.0,0.05,0.5,0.05,0.0,0,0.024,0,0.06,1,Chronic Disengagement,4.7,Low,"['Submission delay: 1 days late', 'Attendance drop: 5.0%', 'Sentiment decline: 0.05']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,3,low,14,0.85,0.63,0,2,0.68,-0.5,0.09,0.333,-0.03,0.039,0,0.052,0,0.04,1,Chronic Disengagement,5.8,Low,"['LMS login decline (slope: -0.5)', 'Attendance drop: 9.0%', 'Behavioral drift score: 0.052']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,4,low,11,0.8,0.67,1,3,0.81,-1.3,0.14,0.333,-0.07,0.138,0,0.101,0,0.1,1,Chronic Disengagement,15.2,Low,"['LMS login decline (slope: -1.3)', 'Submission delay: 1 days late', 'Attendance drop: 14.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,5,low,10,0.87,0.59,1,6,0.86,-1.4,0.07,0.3,0.01,0.18,0,0.082,0,0.08,1,Chronic Disengagement,13.9,Low,"['LMS login decline (slope: -1.4)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.082']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,6,low,13,0.81,0.65,1,6,0.71,-0.8,0.13,0.267,-0.05,0.161,0,0.077,0,0.09,1,Chronic Disengagement,11.7,Low,"['LMS login decline (slope: -0.8)', 'Submission delay: 1 days late', 'Attendance drop: 13.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,7,low,14,0.76,0.47,1,2,0.78,-0.393,0.18,0.238,0.13,0.149,0,0.095,0,0.12,1,Chronic Disengagement,11.6,Low,"['LMS login decline (slope: -0.393)', 'Attendance drop: 18.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
51,8,low,10,0.81,0.54,0,3,0.81,-0.524,0.13,0.268,0.06,0.166,0,0.074,0,0.07,1,Chronic Disengagement,7.6,Low,"['LMS login decline (slope: -0.524)', 'Attendance drop: 13.0%', 'Behavioral drift score: 0.074']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,1,medium,9,0.7,-0.22,3,3,0.67,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,2,medium,9,0.66,-0.19,1,4,0.63,0.0,0.04,2.0,-0.03,0.0,0,0.014,1,0.04,1,Chronic Disengagement,4.0,Low,"['Submission delay: 1 days late', 'Attendance drop: 4.0%', 'Behavioral drift score: 0.014']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,3,medium,8,0.55,-0.29,1,4,0.74,-0.5,0.15,1.333,0.07,0.067,0,0.081,1,0.1,1,Chronic Disengagement,10.9,Low,"['LMS login decline (slope: -0.5)', 'Attendance drop: 15.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,4,medium,5,0.51,-0.34,1,2,0.53,-1.3,0.19,1.0,0.12,0.244,0,0.133,1,0.14,3,Chronic Disengagement,17.6,Low,"['LMS login decline (slope: -1.3)', 'Attendance drop: 19.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,5,medium,4,0.42,-0.48,2,2,0.72,-1.4,0.28,0.8,0.26,0.335,0,0.187,1,0.22,3,Chronic Disengagement,24.9,Low,"['LMS login decline (slope: -1.4)', 'Submission delay: 2 days late', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,6,medium,5,0.39,-0.36,1,5,0.49,-1.086,0.31,0.7,0.14,0.338,0,0.169,1,0.19,3,Chronic Disengagement,19.9,Low,"['LMS login decline (slope: -1.086)', 'Attendance drop: 31.0%', 'Behavioral drift score: 0.169']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,7,medium,5,0.34,-0.52,1,5,0.45,-0.857,0.36,0.619,0.3,0.334,0,0.198,1,0.23,3,Chronic Disengagement,21.2,Low,"['LMS login decline (slope: -0.857)', 'Attendance drop: 36.0%', 'Behavioral drift score: 0.198']",Send a gentle engagement reminder email. Consider motivational intervention program.
52,8,medium,2,0.24,-0.63,3,3,0.22,-0.94,0.46,0.839,0.41,0.431,1,0.25,1,0.34,2,Sudden Drop-off,31.3,Medium,"['LMS login decline (slope: -0.94)', 'Attendance drop: 46.0%', 'Submission delay: 3 days late']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
53,1,low,11,0.84,0.46,0,6,0.71,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,2,low,9,0.8,0.32,0,2,0.59,-2.0,0.04,0.0,0.14,0.141,0,0.111,0,0.06,1,Chronic Disengagement,15.2,Low,"['LMS login decline (slope: -2.0)', 'Behavioral drift score: 0.111', 'Sentiment decline: 0.14']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,3,low,11,0.77,0.32,0,7,0.63,-0.0,0.07,0.0,0.14,0.112,0,0.042,0,0.05,1,Chronic Disengagement,3.2,Low,"['Attendance drop: 7.0%', 'Sentiment decline: 0.14', 'Behavioral drift score: 0.042']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,4,low,12,0.82,0.39,0,6,0.64,0.5,0.02,0.0,0.07,0.117,0,0.016,0,0.02,1,Chronic Disengagement,1.2,Low,"['Sentiment decline: 0.07', 'Attendance drop: 2.0%', 'Behavioral drift score: 0.016']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,5,low,13,0.76,0.36,0,5,0.85,0.7,0.08,0.0,0.1,0.132,0,0.04,0,0.05,1,Chronic Disengagement,3.1,Low,"['Attendance drop: 8.0%', 'Sentiment decline: 0.1', 'Behavioral drift score: 0.04']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,6,low,8,0.77,0.19,0,2,0.74,-0.057,0.07,0.0,0.27,0.175,0,0.061,0,0.07,1,Chronic Disengagement,4.7,Low,"['Sentiment decline: 0.27', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.061']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,7,low,9,0.72,0.29,0,5,0.63,-0.214,0.12,0.0,0.17,0.174,0,0.072,0,0.07,1,Chronic Disengagement,6.3,Low,"['LMS login decline (slope: -0.214)', 'Attendance drop: 12.0%', 'Sentiment decline: 0.17']",Send a gentle engagement reminder email. Consider motivational intervention program.
53,8,low,10,0.73,0.24,0,2,0.62,-0.179,0.11,0.0,0.22,0.162,0,0.073,0,0.08,1,Chronic Disengagement,6.2,Low,"['LMS login decline (slope: -0.179)', 'Attendance drop: 11.0%', 'Sentiment decline: 0.22']",Send a gentle engagement reminder email. Consider motivational intervention program.
54,1,low,14,1.0,0.81,0,3,0.8,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
54,2,low,15,1.0,0.74,1,4,0.87,1.0,0.0,0.5,0.07,0.049,0,0.009,0,0.04,1,Chronic Disengagement,3.5,Low,"['Submission delay: 1 days late', 'Sentiment decline: 0.07', 'Behavioral drift score: 0.009']",Send a gentle engagement reminder email. Consider motivational intervention program.
54,3,low,15,0.97,0.7,0,7,0.62,0.5,0.03,0.333,0.11,0.039,0,0.024,0,0.03,1,Chronic Disengagement,1.8,Low,"['Sentiment decline: 0.11', 'Attendance drop: 3.0%', 'Behavioral drift score: 0.024']",Send a gentle engagement reminder email. Consider motivational intervention program.
